order_id,order_line_id,order_datetime,channel_id,fulfillment_center_id,oms_sku_code,ordered_qty,fulfilled_qty,cancelled_qty,unit_selling_price,order_status
ORD00010267,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00023,21,21,0,41900.0,COMPLETED
ORD00010268,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00023,4,4,0,41900.0,COMPLETED
ORD00010421,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00023,15,14,1,41900.0,PARTIAL
ORD00010422,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00023,14,14,0,41900.0,COMPLETED
ORD00010423,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00023,4,3,1,41900.0,PARTIAL
ORD00010577,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00024,10,10,0,16900.0,COMPLETED
ORD00010578,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00024,11,11,0,16900.0,COMPLETED
ORD00010732,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00024,6,6,0,16900.0,COMPLETED
ORD00010733,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00024,26,26,0,16900.0,COMPLETED
ORD00010734,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00024,22,21,1,16900.0,PARTIAL
ORD00010887,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00024,7,7,0,16900.0,COMPLETED
ORD00010888,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00024,4,4,0,16900.0,COMPLETED
ORD00010889,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00024,12,12,0,16900.0,COMPLETED
ORD00011041,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00025,11,11,0,31900.0,COMPLETED
ORD00011042,001,2025-01-09 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00025,1,1,0,31900.0,COMPLETED
ORD00011043,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00025,9,8,1,31900.0,PARTIAL
ORD00011189,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00025,7,7,0,31900.0,COMPLETED
ORD00011190,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00025,3,3,0,31900.0,COMPLETED
ORD00011191,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00025,9,0,9,31900.0,CANCELLED
ORD00011341,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00025,14,14,0,31900.0,COMPLETED
ORD00011342,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00025,4,4,0,31900.0,COMPLETED
ORD00011343,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00025,5,5,0,31900.0,COMPLETED
ORD00011492,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00026,13,13,0,48900.0,COMPLETED
ORD00011493,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00026,9,9,0,48900.0,COMPLETED
ORD00011494,001,2025-01-09 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00026,4,4,0,48900.0,COMPLETED
ORD00011645,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00026,13,12,1,48900.0,PARTIAL
ORD00011646,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00026,17,17,0,48900.0,COMPLETED
ORD00011647,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00026,3,3,0,48900.0,COMPLETED
ORD00011801,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00026,9,9,0,48900.0,COMPLETED
ORD00011802,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00026,10,9,1,48900.0,PARTIAL
ORD00011803,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00026,5,4,1,48900.0,PARTIAL
ORD00011955,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00027,13,12,1,36900.0,PARTIAL
ORD00011956,001,2025-01-09 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00027,1,1,0,36900.0,COMPLETED
ORD00011957,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00027,11,11,0,36900.0,COMPLETED
ORD00012111,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00027,6,6,0,36900.0,COMPLETED
ORD00012112,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00027,15,15,0,36900.0,COMPLETED
ORD00012113,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00027,31,31,0,36900.0,COMPLETED
ORD00012267,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00027,17,15,2,36900.0,PARTIAL
ORD00012268,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00027,9,8,1,36900.0,PARTIAL
ORD00012269,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00027,8,8,0,36900.0,COMPLETED
ORD00012423,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00028,9,9,0,10900.0,COMPLETED
ORD00012424,001,2025-01-09 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00028,3,3,0,10900.0,COMPLETED
ORD00012425,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00028,7,7,0,10900.0,COMPLETED
ORD00012578,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00028,19,19,0,10900.0,COMPLETED
ORD00012579,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00028,6,6,0,10900.0,COMPLETED
ORD00012580,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00028,22,22,0,10900.0,COMPLETED
ORD00012734,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00028,12,12,0,10900.0,COMPLETED
ORD00012735,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00028,18,17,1,10900.0,PARTIAL
ORD00012736,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00028,7,7,0,10900.0,COMPLETED
ORD00012890,001,2025-01-09 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00029,2,2,0,42900.0,COMPLETED
ORD00012891,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00029,3,3,0,42900.0,COMPLETED
ORD00012892,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00029,4,4,0,42900.0,COMPLETED
ORD00013036,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00029,11,11,0,42900.0,COMPLETED
ORD00013037,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00029,2,2,0,42900.0,COMPLETED
ORD00013038,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00029,14,13,1,42900.0,PARTIAL
ORD00013190,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00029,6,6,0,42900.0,COMPLETED
ORD00013191,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00029,1,0,1,42900.0,CANCELLED
ORD00013192,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00029,7,7,0,42900.0,COMPLETED
ORD00013339,001,2025-01-09 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00030,1,1,0,14900.0,COMPLETED
ORD00013340,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00030,4,4,0,14900.0,COMPLETED
ORD00013341,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00030,11,10,1,14900.0,PARTIAL
ORD00013482,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00030,7,7,0,14900.0,COMPLETED
ORD00013483,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00030,5,5,0,14900.0,COMPLETED
ORD00013484,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00030,5,5,0,14900.0,COMPLETED
ORD00013635,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00030,7,7,0,14900.0,COMPLETED
ORD00013636,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00030,12,12,0,14900.0,COMPLETED
ORD00013637,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00030,2,1,1,14900.0,PARTIAL
ORD00013786,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00031,14,13,1,24900.0,PARTIAL
ORD00013787,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00031,1,1,0,24900.0,COMPLETED
ORD00013788,001,2025-01-09 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00031,9,8,1,24900.0,PARTIAL
ORD00013940,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00031,21,21,0,24900.0,COMPLETED
ORD00013941,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00031,16,16,0,24900.0,COMPLETED
ORD00013942,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00031,8,8,0,24900.0,COMPLETED
ORD00014096,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00031,5,5,0,24900.0,COMPLETED
ORD00014097,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00031,46,46,0,24900.0,COMPLETED
ORD00014098,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00031,12,12,0,24900.0,COMPLETED
ORD00014250,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00032,10,10,0,35900.0,COMPLETED
ORD00014251,001,2025-01-09 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00032,4,4,0,35900.0,COMPLETED
ORD00014252,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00032,12,12,0,35900.0,COMPLETED
ORD00014405,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00032,33,33,0,35900.0,COMPLETED
ORD00014406,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00032,7,6,1,35900.0,PARTIAL
ORD00014407,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00032,24,24,0,35900.0,COMPLETED
ORD00014560,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00032,2,2,0,35900.0,COMPLETED
ORD00014561,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00032,16,16,0,35900.0,COMPLETED
ORD00014562,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00032,11,11,0,35900.0,COMPLETED
ORD00014716,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00033,3,3,0,58900.0,COMPLETED
ORD00014717,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00033,9,9,0,58900.0,COMPLETED
ORD00014842,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00033,3,3,0,58900.0,COMPLETED
ORD00014843,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00033,3,3,0,58900.0,COMPLETED
ORD00014844,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00033,9,9,0,58900.0,COMPLETED
ORD00014985,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00033,1,1,0,58900.0,COMPLETED
ORD00014986,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00033,3,3,0,58900.0,COMPLETED
ORD00014987,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00033,2,2,0,58900.0,COMPLETED
ORD00015117,001,2025-01-09 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00034,6,6,0,35900.0,COMPLETED
ORD00015118,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00034,12,12,0,35900.0,COMPLETED
ORD00015119,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00034,13,13,0,35900.0,COMPLETED
ORD00015271,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00034,12,12,0,35900.0,COMPLETED
ORD00015272,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00034,11,11,0,35900.0,COMPLETED
ORD00015273,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00034,10,10,0,35900.0,COMPLETED
ORD00015426,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00034,1,1,0,35900.0,COMPLETED
ORD00015427,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00034,5,5,0,35900.0,COMPLETED
ORD00015428,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00034,14,14,0,35900.0,COMPLETED
ORD00015580,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00035,3,2,1,46900.0,PARTIAL
ORD00015581,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00035,3,0,3,46900.0,CANCELLED
ORD00015582,001,2025-01-09 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00035,2,2,0,46900.0,COMPLETED
ORD00015697,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00035,5,5,0,46900.0,COMPLETED
ORD00015698,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00035,2,2,0,46900.0,COMPLETED
ORD00015699,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00035,2,2,0,46900.0,COMPLETED
ORD00015841,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00035,3,3,0,46900.0,COMPLETED
ORD00015842,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00035,3,3,0,46900.0,COMPLETED
ORD00015969,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00036,5,5,0,51900.0,COMPLETED
ORD00015970,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00036,2,2,0,51900.0,COMPLETED
ORD00016103,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00036,4,4,0,51900.0,COMPLETED
ORD00016104,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00036,5,5,0,51900.0,COMPLETED
ORD00016105,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00036,8,8,0,51900.0,COMPLETED
ORD00016255,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00036,5,5,0,51900.0,COMPLETED
ORD00016256,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00036,5,5,0,51900.0,COMPLETED
ORD00016398,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00037,5,5,0,23900.0,COMPLETED
ORD00016399,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00037,4,4,0,23900.0,COMPLETED
ORD00016400,001,2025-01-09 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00037,2,2,0,23900.0,COMPLETED
ORD00016545,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00037,8,8,0,23900.0,COMPLETED
ORD00016546,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00037,10,10,0,23900.0,COMPLETED
ORD00016547,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00037,5,5,0,23900.0,COMPLETED
ORD00016701,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00037,9,9,0,23900.0,COMPLETED
ORD00016702,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00037,2,2,0,23900.0,COMPLETED
ORD00016703,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00037,9,9,0,23900.0,COMPLETED
ORD00016848,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00038,3,3,0,9900.0,COMPLETED
ORD00016849,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00038,5,5,0,9900.0,COMPLETED
ORD00016981,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00038,4,4,0,9900.0,COMPLETED
ORD00016982,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00038,6,6,0,9900.0,COMPLETED
ORD00016983,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00038,10,10,0,9900.0,COMPLETED
ORD00017129,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00038,5,5,0,9900.0,COMPLETED
ORD00017130,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00038,1,1,0,9900.0,COMPLETED
ORD00017131,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00038,3,3,0,9900.0,COMPLETED
ORD00017263,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00039,6,6,0,56900.0,COMPLETED
ORD00017264,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00039,1,1,0,56900.0,COMPLETED
ORD00017265,001,2025-01-09 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00039,3,3,0,56900.0,COMPLETED
ORD00017412,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00039,14,14,0,56900.0,COMPLETED
ORD00017413,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00039,8,7,1,56900.0,PARTIAL
ORD00017414,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00039,8,8,0,56900.0,COMPLETED
ORD00017566,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00039,2,2,0,56900.0,COMPLETED
ORD00017567,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00039,4,4,0,56900.0,COMPLETED
ORD00017568,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00039,7,7,0,56900.0,COMPLETED
ORD00017719,001,2025-01-09 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00040,3,3,0,46900.0,COMPLETED
ORD00017720,001,2025-01-09 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00040,2,2,0,46900.0,COMPLETED
ORD00017851,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00040,5,5,0,46900.0,COMPLETED
ORD00017852,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00040,3,3,0,46900.0,COMPLETED
ORD00017853,001,2025-01-09 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00040,16,16,0,46900.0,COMPLETED
ORD00017995,001,2025-01-09 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00040,2,2,0,46900.0,COMPLETED
ORD00017996,001,2025-01-09 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00040,5,5,0,46900.0,COMPLETED
ORD00017997,001,2025-01-09 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00040,1,1,0,46900.0,COMPLETED
ORD00000004,001,2025-01-16 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00001,7,7,0,42900.0,COMPLETED
ORD00000005,001,2025-01-16 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00001,1,1,0,42900.0,COMPLETED
ORD00000006,001,2025-01-16 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00001,3,3,0,42900.0,COMPLETED
ORD00000149,001,2025-01-16 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00001,6,6,0,42900.0,COMPLETED
ORD00000150,001,2025-01-16 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00001,1,1,0,42900.0,COMPLETED
ORD00000151,001,2025-01-16 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00001,10,9,1,42900.0,PARTIAL
ORD00000300,001,2025-01-16 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00001,10,10,0,42900.0,COMPLETED
ORD00000301,001,2025-01-16 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00001,1,1,0,42900.0,COMPLETED
ORD00000302,001,2025-01-16 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00001,5,5,0,42900.0,COMPLETED
ORD00000454,001,2025-01-16 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00002,10,10,0,47900.0,COMPLETED
ORD00000455,001,2025-01-16 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00002,1,1,0,47900.0,COMPLETED
ORD00000456,001,2025-01-16 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00002,8,8,0,47900.0,COMPLETED
ORD00000602,001,2025-01-16 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00002,12,11,1,47900.0,PARTIAL
ORD00000603,001,2025-01-16 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00002,5,5,0,47900.0,COMPLETED
ORD00000604,001,2025-01-16 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00002,19,19,0,47900.0,COMPLETED
ORD00000758,001,2025-01-16 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00002,13,13,0,47900.0,COMPLETED
ORD00000759,001,2025-01-16 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00002,8,8,0,47900.0,COMPLETED
ORD00000760,001,2025-01-16 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00002,2,2,0,47900.0,COMPLETED
ORD00000912,001,2025-01-16 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00003,10,10,0,48900.0,COMPLETED
ORD00000913,001,2025-01-16 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00003,4,4,0,48900.0,COMPLETED
ORD00000914,001,2025-01-16 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00003,14,14,0,48900.0,COMPLETED
ORD00001066,001,2025-01-16 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00003,17,17,0,48900.0,COMPLETED
ORD00001067,001,2025-01-16 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00003,15,15,0,48900.0,COMPLETED
ORD00001068,001,2025-01-16 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00003,3,3,0,48900.0,COMPLETED
ORD00001222,001,2025-01-16 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00003,9,9,0,48900.0,COMPLETED
ORD00001223,001,2025-01-16 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00003,6,6,0,48900.0,COMPLETED
ORD00001224,001,2025-01-16 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00003,17,17,0,48900.0,COMPLETED
ORD00001378,001,2025-01-16 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00004,9,8,1,12900.0,PARTIAL
ORD00001379,001,2025-01-16 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00004,25,25,0,12900.0,COMPLETED
ORD00001380,001,2025-01-16 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00004,4,4,0,12900.0,COMPLETED
ORD00001534,001,2025-01-16 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00004,16,16,0,12900.0,COMPLETED
ORD00001535,001,2025-01-16 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00004,5,5,0,12900.0,COMPLETED
ORD00001536,001,2025-01-16 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00004,29,29,0,12900.0,COMPLETED
ORD00001690,001,2025-01-16 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00004,6,6,0,12900.0,COMPLETED
ORD00001691,001,2025-01-16 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00004,11,10,1,12900.0,PARTIAL
ORD00001692,001,2025-01-16 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00004,16,16,0,12900.0,COMPLETED
ORD00001846,001,2025-01-16 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00005,6,6,0,31900.0,COMPLETED
ORD00001847,001,2025-01-16 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00005,15,15,0,31900.0,COMPLETED
ORD00001848,001,2025-01-16 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00005,7,7,0,31900.0,COMPLETED
ORD00002001,001,2025-01-16 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00005,16,16,0,31900.0,COMPLETED
ORD00002002,001,2025-01-16 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00005,23,23,0,31900.0,COMPLETED
ORD00002003,001,2025-01-16 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00005,18,18,0,31900.0,COMPLETED
ORD00002157,001,2025-01-16 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00005,31,31,0,31900.0,COMPLETED
ORD00002158,001,2025-01-16 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00005,7,7,0,31900.0,COMPLETED
ORD00002159,001,2025-01-16 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00005,23,21,2,31900.0,PARTIAL
ORD00002313,001,2025-01-16 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00006,9,9,0,16900.0,COMPLETED
ORD00002314,001,2025-01-16 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00006,29,29,0,16900.0,COMPLETED
ORD00002315,001,2025-01-16 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00006,2,2,0,16900.0,COMPLETED
ORD00002467,001,2025-01-16 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00006,15,15,0,16900.0,COMPLETED
