receipt_id,receipt_line_id,po_id,po_line_id,receipt_datetime,center_id,wms_sku_code,received_qty,accepted_qty,rejected_qty,receipt_status
GR000954,001,PO000812,001,2025-08-03 10:00:00,FC_DONGTAN,WMS-L00023,237,237,0,RECEIVED
GR000066,001,PO000057,001,2025-08-04 10:00:00,FC_DONGTAN,WMS-L00002,135,135,0,RECEIVED
GR000253,002,PO000208,001,2025-08-04 10:00:00,FC_INCHEON,WMS-L00006,82,82,0,RECEIVED
GR000391,001,PO000329,001,2025-08-04 10:00:00,MFC_GANGNAM,WMS-L00010,145,145,0,RECEIVED
GR001012,001,PO000859,001,2025-08-04 10:00:00,FC_INCHEON,WMS-L00024,97,97,0,RECEIVED
GR000080,001,PO000068,001,2025-08-05 10:00:00,FC_INCHEON,WMS-L00002,67,67,0,PARTIAL
GR000408,002,PO000342,001,2025-08-05 10:00:00,FC_DONGTAN,WMS-L00010,126,126,0,PARTIAL
GR000926,002,PO000790,001,2025-08-05 10:00:00,FC_INCHEON,WMS-L00022,50,48,2,PARTIAL
GR000942,001,PO000801,001,2025-08-05 10:00:00,MFC_GANGNAM,WMS-L00023,106,105,1,PARTIAL
GR000984,001,PO000835,001,2025-08-05 10:00:00,MFC_GANGNAM,WMS-L00024,95,95,0,RECEIVED
GR001194,001,PO001004,001,2025-08-05 10:00:00,FC_INCHEON,WMS-L00028,145,145,0,RECEIVED
GR001475,002,PO001250,001,2025-08-05 10:00:00,FC_INCHEON,WMS-L00035,23,23,0,PARTIAL
GR000053,001,PO000045,001,2025-08-06 10:00:00,MFC_GANGNAM,WMS-L00002,81,81,0,PARTIAL
GR000551,002,PO000465,001,2025-08-06 10:00:00,FC_INCHEON,WMS-L00013,59,59,0,RECEIVED
GR000623,001,PO000523,001,2025-08-06 10:00:00,FC_DONGTAN,WMS-L00015,179,179,0,PARTIAL
GR000998,001,PO000847,001,2025-08-06 10:00:00,FC_DONGTAN,WMS-L00024,188,188,0,RECEIVED
GR001143,001,PO000967,001,2025-08-06 10:00:00,FC_INCHEON,WMS-L00027,136,136,0,RECEIVED
GR001259,001,PO001067,001,2025-08-06 10:00:00,FC_DONGTAN,WMS-L00030,50,50,0,PARTIAL
GR001358,001,PO001147,001,2025-08-06 10:00:00,FC_INCHEON,WMS-L00032,166,166,0,RECEIVED
GR001434,001,PO001213,001,2025-08-06 10:00:00,FC_INCHEON,WMS-L00034,136,136,0,RECEIVED
GR000023,002,PO000020,001,2025-08-07 10:00:00,FC_DONGTAN,WMS-L00001,33,33,0,PARTIAL
GR000221,001,PO000184,001,2025-08-07 10:00:00,MFC_GANGNAM,WMS-L00006,143,143,0,PARTIAL
GR000634,002,PO000533,001,2025-08-07 10:00:00,FC_INCHEON,WMS-L00015,46,46,0,RECEIVED
GR000757,002,PO000641,001,2025-08-07 10:00:00,FC_INCHEON,WMS-L00018,45,45,0,RECEIVED
GR001030,001,PO000871,001,2025-08-07 10:00:00,MFC_GANGNAM,WMS-L00025,59,59,0,PARTIAL
GR000423,001,PO000355,001,2025-08-08 10:00:00,FC_INCHEON,WMS-L00010,152,152,0,PARTIAL
GR001116,001,PO000945,001,2025-08-08 10:00:00,MFC_GANGNAM,WMS-L00027,91,91,0,PARTIAL
GR001221,002,PO001029,001,2025-08-08 10:00:00,FC_DONGTAN,WMS-L00029,29,29,0,RECEIVED
GR000081,002,PO000068,001,2025-08-09 10:00:00,FC_INCHEON,WMS-L00002,35,35,0,RECEIVED
GR001040,001,PO000882,001,2025-08-09 10:00:00,FC_DONGTAN,WMS-L00025,88,88,0,PARTIAL
GR000222,002,PO000184,001,2025-08-10 10:00:00,MFC_GANGNAM,WMS-L00006,61,61,0,RECEIVED
GR000892,001,PO000764,001,2025-08-10 10:00:00,MFC_GANGNAM,WMS-L00022,75,75,0,PARTIAL
GR001117,002,PO000945,001,2025-08-10 10:00:00,MFC_GANGNAM,WMS-L00027,76,75,1,PARTIAL
GR000909,002,PO000777,001,2025-08-11 10:00:00,FC_DONGTAN,WMS-L00022,57,57,0,RECEIVED
GR001423,001,PO001203,001,2025-08-11 10:00:00,FC_DONGTAN,WMS-L00034,113,113,0,PARTIAL
GR001490,001,PO001264,001,2025-08-13 10:00:00,MFC_GANGNAM,WMS-L00036,48,48,0,RECEIVED
GR001260,002,PO001067,001,2025-08-14 10:00:00,FC_DONGTAN,WMS-L00030,17,17,0,PARTIAL
GR001521,001,PO001288,001,2025-08-14 10:00:00,FC_INCHEON,WMS-L00036,51,50,1,PARTIAL
GR000711,001,PO000601,001,2025-08-16 10:00:00,FC_INCHEON,WMS-L00017,118,118,0,RECEIVED
GR001556,001,PO001323,001,2025-08-16 10:00:00,FC_INCHEON,WMS-L00037,81,77,4,PARTIAL
GR001399,001,PO001184,001,2025-08-17 10:00:00,FC_INCHEON,WMS-L00033,41,41,0,RECEIVED
GR000036,001,PO000032,001,2025-08-18 10:00:00,FC_INCHEON,WMS-L00001,36,36,0,PARTIAL
GR000502,001,PO000425,001,2025-08-18 10:00:00,FC_INCHEON,WMS-L00012,137,137,0,RECEIVED
GR000037,002,PO000032,001,2025-08-20 10:00:00,FC_INCHEON,WMS-L00001,18,18,0,PARTIAL
GR000575,001,PO000488,001,2025-08-20 10:00:00,FC_DONGTAN,WMS-L00014,62,62,0,RECEIVED
GR001463,001,PO001239,001,2025-08-20 10:00:00,FC_DONGTAN,WMS-L00035,46,46,0,RECEIVED
GR001542,001,PO001310,001,2025-08-20 10:00:00,FC_DONGTAN,WMS-L00037,122,122,0,RECEIVED
GR001596,001,PO001359,001,2025-08-20 10:00:00,FC_INCHEON,WMS-L00038,39,39,0,RECEIVED
GR001507,001,PO001276,001,2025-08-21 10:00:00,FC_DONGTAN,WMS-L00036,83,83,0,RECEIVED
GR001533,001,PO001300,001,2025-08-21 10:00:00,MFC_GANGNAM,WMS-L00037,56,56,0,RECEIVED
GR000607,001,PO000511,001,2025-08-22 10:00:00,MFC_GANGNAM,WMS-L00015,62,62,0,PARTIAL
GR001449,001,PO001227,001,2025-08-22 10:00:00,MFC_GANGNAM,WMS-L00035,47,47,0,RECEIVED
GR001208,001,PO001017,001,2025-08-23 10:00:00,MFC_GANGNAM,WMS-L00029,59,55,4,PARTIAL
GR000700,001,PO000591,001,2025-08-24 10:00:00,FC_DONGTAN,WMS-L00017,132,132,0,PARTIAL
GR001073,001,PO000908,001,2025-08-24 10:00:00,MFC_GANGNAM,WMS-L00026,86,86,0,PARTIAL
GR001222,001,PO001030,001,2025-08-24 10:00:00,FC_DONGTAN,WMS-L00029,131,131,0,RECEIVED
GR001384,001,PO001172,001,2025-08-24 10:00:00,FC_DONGTAN,WMS-L00033,69,69,0,RECEIVED
GR001677,001,PO001432,001,2025-08-24 10:00:00,FC_INCHEON,WMS-L00040,71,71,0,RECEIVED
GR000269,001,PO000221,001,2025-08-25 10:00:00,MFC_GANGNAM,WMS-L00007,166,166,0,RECEIVED
GR000839,001,PO000715,001,2025-08-25 10:00:00,FC_INCHEON,WMS-L00020,92,92,0,RECEIVED
GR001088,001,PO000921,001,2025-08-25 10:00:00,FC_DONGTAN,WMS-L00026,130,122,8,PARTIAL
GR001371,001,PO001160,001,2025-08-25 10:00:00,MFC_GANGNAM,WMS-L00033,36,36,0,RECEIVED
GR001584,001,PO001347,001,2025-08-25 10:00:00,FC_DONGTAN,WMS-L00038,69,69,0,RECEIVED
GR001610,001,PO001372,001,2025-08-25 10:00:00,MFC_GANGNAM,WMS-L00039,81,81,0,RECEIVED
GR001667,001,PO001422,001,2025-08-25 10:00:00,FC_DONGTAN,WMS-L00040,69,69,0,RECEIVED
GR000324,001,PO000269,001,2025-08-26 10:00:00,FC_DONGTAN,WMS-L00008,328,328,0,RECEIVED
GR000441,001,PO000369,001,2025-08-26 10:00:00,MFC_GANGNAM,WMS-L00011,40,40,0,RECEIVED
GR000454,001,PO000382,001,2025-08-26 10:00:00,FC_DONGTAN,WMS-L00011,67,63,4,PARTIAL
GR000534,001,PO000453,001,2025-08-26 10:00:00,FC_DONGTAN,WMS-L00013,124,124,0,PARTIAL
GR000552,001,PO000466,001,2025-08-26 10:00:00,FC_INCHEON,WMS-L00013,102,102,0,RECEIVED
GR000813,001,PO000691,001,2025-08-26 10:00:00,MFC_GANGNAM,WMS-L00020,59,59,0,PARTIAL
GR000827,001,PO000703,001,2025-08-26 10:00:00,FC_DONGTAN,WMS-L00020,158,158,0,RECEIVED
GR000852,001,PO000728,001,2025-08-26 10:00:00,MFC_GANGNAM,WMS-L00021,79,79,0,PARTIAL
GR000880,001,PO000752,001,2025-08-26 10:00:00,FC_INCHEON,WMS-L00021,179,179,0,RECEIVED
GR001235,001,PO001043,001,2025-08-26 10:00:00,FC_INCHEON,WMS-L00029,69,69,0,RECEIVED
GR001636,001,PO001397,001,2025-08-26 10:00:00,FC_INCHEON,WMS-L00039,37,37,0,PARTIAL
GR000010,001,PO000008,001,2025-08-27 10:00:00,MFC_GANGNAM,WMS-L00001,64,64,0,RECEIVED
GR000294,001,PO000245,001,2025-08-27 10:00:00,FC_INCHEON,WMS-L00007,189,189,0,RECEIVED
GR000351,001,PO000294,001,2025-08-27 10:00:00,MFC_GANGNAM,WMS-L00009,189,189,0,PARTIAL
GR000379,001,PO000319,001,2025-08-27 10:00:00,FC_INCHEON,WMS-L00009,263,263,0,RECEIVED
GR000728,001,PO000616,001,2025-08-27 10:00:00,MFC_GANGNAM,WMS-L00018,96,96,0,RECEIVED
GR000758,001,PO000642,001,2025-08-27 10:00:00,FC_INCHEON,WMS-L00018,113,113,0,RECEIVED
GR000865,001,PO000740,001,2025-08-27 10:00:00,FC_DONGTAN,WMS-L00021,233,233,0,RECEIVED
GR001294,001,PO001094,001,2025-08-27 10:00:00,MFC_GANGNAM,WMS-L00031,132,132,0,RECEIVED
GR001306,001,PO001104,001,2025-08-27 10:00:00,FC_DONGTAN,WMS-L00031,216,216,0,PARTIAL
GR001321,001,PO001116,001,2025-08-27 10:00:00,FC_INCHEON,WMS-L00031,171,171,0,PARTIAL
GR000157,001,PO000128,001,2025-08-28 10:00:00,FC_DONGTAN,WMS-L00004,212,212,0,PARTIAL
GR000185,001,PO000151,001,2025-08-28 10:00:00,MFC_GANGNAM,WMS-L00005,163,163,0,RECEIVED
GR000254,001,PO000209,001,2025-08-28 10:00:00,FC_INCHEON,WMS-L00006,118,118,0,PARTIAL
GR000281,001,PO000233,001,2025-08-28 10:00:00,FC_DONGTAN,WMS-L00007,251,242,9,PARTIAL
GR000308,001,PO000256,001,2025-08-28 10:00:00,MFC_GANGNAM,WMS-L00008,145,142,3,PARTIAL
GR000337,001,PO000281,001,2025-08-28 10:00:00,FC_INCHEON,WMS-L00008,199,199,0,RECEIVED
GR000366,001,PO000307,001,2025-08-28 10:00:00,FC_DONGTAN,WMS-L00009,410,400,10,PARTIAL
GR000467,001,PO000394,001,2025-08-28 10:00:00,FC_INCHEON,WMS-L00011,45,44,1,PARTIAL
GR000520,001,PO000440,001,2025-08-28 10:00:00,MFC_GANGNAM,WMS-L00013,66,66,0,PARTIAL
GR000744,001,PO000629,001,2025-08-28 10:00:00,FC_DONGTAN,WMS-L00018,156,148,8,PARTIAL
GR000772,001,PO000654,001,2025-08-28 10:00:00,MFC_GANGNAM,WMS-L00019,118,118,0,RECEIVED
GR001435,001,PO001214,001,2025-08-28 10:00:00,FC_INCHEON,WMS-L00034,108,108,0,PARTIAL
GR001476,001,PO001251,001,2025-08-28 10:00:00,FC_INCHEON,WMS-L00035,45,45,0,RECEIVED
GR001623,001,PO001385,001,2025-08-28 10:00:00,FC_DONGTAN,WMS-L00039,136,136,0,RECEIVED
GR001637,002,PO001397,001,2025-08-28 10:00:00,FC_INCHEON,WMS-L00039,39,39,0,RECEIVED
GR001653,001,PO001410,001,2025-08-28 10:00:00,MFC_GANGNAM,WMS-L00040,34,34,0,PARTIAL
GR000114,001,PO000093,001,2025-08-29 10:00:00,FC_DONGTAN,WMS-L00003,209,202,7,PARTIAL
GR000170,001,PO000139,001,2025-08-29 10:00:00,FC_INCHEON,WMS-L00004,112,112,0,PARTIAL
GR000198,001,PO000163,001,2025-08-29 10:00:00,FC_DONGTAN,WMS-L00005,367,0,367,REJECTED
GR000209,001,PO000174,001,2025-08-29 10:00:00,FC_INCHEON,WMS-L00005,246,246,0,RECEIVED
GR000223,001,PO000185,001,2025-08-29 10:00:00,MFC_GANGNAM,WMS-L00006,80,80,0,PARTIAL
GR000659,001,PO000556,001,2025-08-29 10:00:00,FC_DONGTAN,WMS-L00016,37,37,0,PARTIAL
GR000672,001,PO000567,001,2025-08-29 10:00:00,FC_INCHEON,WMS-L00016,51,51,0,PARTIAL
GR001570,001,PO001335,001,2025-08-29 10:00:00,MFC_GANGNAM,WMS-L00038,40,40,0,RECEIVED
GR000158,002,PO000128,001,2025-08-30 10:00:00,FC_DONGTAN,WMS-L00004,90,90,0,RECEIVED
GR000796,001,PO000678,001,2025-08-30 10:00:00,FC_INCHEON,WMS-L00019,120,120,0,RECEIVED
GR000943,001,PO000802,001,2025-08-30 10:00:00,MFC_GANGNAM,WMS-L00023,103,103,0,PARTIAL
GR000999,001,PO000848,001,2025-08-30 10:00:00,FC_DONGTAN,WMS-L00024,164,164,0,RECEIVED
GR001041,001,PO000883,001,2025-08-30 10:00:00,FC_DONGTAN,WMS-L00025,118,118,0,PARTIAL
GR001359,001,PO001148,001,2025-08-30 10:00:00,FC_INCHEON,WMS-L00032,148,148,0,RECEIVED
GR000024,001,PO000021,001,2025-08-31 10:00:00,FC_DONGTAN,WMS-L00001,75,75,0,PARTIAL
GR000143,001,PO000116,001,2025-08-31 10:00:00,MFC_GANGNAM,WMS-L00004,102,102,0,PARTIAL
GR000424,001,PO000356,001,2025-08-31 10:00:00,FC_INCHEON,WMS-L00010,199,199,0,RECEIVED
GR000476,001,PO000402,001,2025-08-31 10:00:00,MFC_GANGNAM,WMS-L00012,100,100,0,PARTIAL
GR000560,001,PO000477,001,2025-08-31 10:00:00,MFC_GANGNAM,WMS-L00014,16,16,0,PARTIAL
GR000673,001,PO000568,001,2025-08-31 10:00:00,FC_INCHEON,WMS-L00016,42,42,0,PARTIAL
GR001031,001,PO000872,001,2025-08-31 10:00:00,MFC_GANGNAM,WMS-L00025,81,81,0,RECEIVED
GR001261,001,PO001068,001,2025-08-31 10:00:00,FC_DONGTAN,WMS-L00030,48,48,0,PARTIAL
GR000054,001,PO000046,001,2025-09-01 10:00:00,MFC_GANGNAM,WMS-L00002,72,72,0,PARTIAL
GR000589,001,PO000500,001,2025-09-01 10:00:00,FC_INCHEON,WMS-L00014,19,19,0,PARTIAL
GR000660,002,PO000556,001,2025-09-01 10:00:00,FC_DONGTAN,WMS-L00016,20,20,0,PARTIAL
GR000955,001,PO000813,001,2025-09-01 10:00:00,FC_DONGTAN,WMS-L00023,169,169,0,PARTIAL
GR001132,001,PO000956,001,2025-09-01 10:00:00,FC_DONGTAN,WMS-L00027,288,288,0,RECEIVED
GR001159,001,PO000980,001,2025-09-01 10:00:00,MFC_GANGNAM,WMS-L00028,128,128,0,PARTIAL
GR000097,001,PO000081,001,2025-09-02 10:00:00,MFC_GANGNAM,WMS-L00003,56,56,0,PARTIAL
GR000130,001,PO000105,001,2025-09-02 10:00:00,FC_INCHEON,WMS-L00003,153,153,0,RECEIVED
GR000255,002,PO000209,001,2025-09-02 10:00:00,FC_INCHEON,WMS-L00006,74,74,0,RECEIVED
GR000392,001,PO000330,001,2025-09-02 10:00:00,MFC_GANGNAM,WMS-L00010,210,210,0,RECEIVED
GR000477,002,PO000402,001,2025-09-02 10:00:00,MFC_GANGNAM,WMS-L00012,53,53,0,RECEIVED
GR000683,001,PO000579,001,2025-09-02 10:00:00,MFC_GANGNAM,WMS-L00017,57,57,0,PARTIAL
GR000910,001,PO000778,001,2025-09-02 10:00:00,FC_DONGTAN,WMS-L00022,155,155,0,RECEIVED
GR000082,001,PO000069,001,2025-09-03 10:00:00,FC_INCHEON,WMS-L00002,47,47,0,PARTIAL
GR000409,001,PO000343,001,2025-09-03 10:00:00,FC_DONGTAN,WMS-L00010,386,386,0,RECEIVED
GR000590,002,PO000500,001,2025-09-03 10:00:00,FC_INCHEON,WMS-L00014,11,11,0,PARTIAL
GR001178,001,PO000992,001,2025-09-03 10:00:00,FC_DONGTAN,WMS-L00028,124,124,0,PARTIAL
GR001195,001,PO001005,001,2025-09-03 10:00:00,FC_INCHEON,WMS-L00028,166,166,0,RECEIVED
GR001654,002,PO001410,001,2025-09-03 10:00:00,MFC_GANGNAM,WMS-L00040,13,13,0,RECEIVED
GR000853,002,PO000728,001,2025-09-04 10:00:00,MFC_GANGNAM,WMS-L00021,59,59,0,RECEIVED
GR000893,001,PO000765,001,2025-09-04 10:00:00,MFC_GANGNAM,WMS-L00022,84,84,0,RECEIVED
GR001118,001,PO000946,001,2025-09-04 10:00:00,MFC_GANGNAM,WMS-L00027,115,115,0,RECEIVED
GR001262,002,PO001068,001,2025-09-04 10:00:00,FC_DONGTAN,WMS-L00030,37,37,0,PARTIAL
GR000927,001,PO000791,001,2025-09-05 10:00:00,FC_INCHEON,WMS-L00022,115,115,0,RECEIVED
GR000969,001,PO000824,001,2025-09-05 10:00:00,FC_INCHEON,WMS-L00023,134,134,0,RECEIVED
GR001013,001,PO000860,001,2025-09-05 10:00:00,FC_INCHEON,WMS-L00024,57,57,0,PARTIAL
GR001059,001,PO000896,001,2025-09-05 10:00:00,FC_INCHEON,WMS-L00025,50,50,0,PARTIAL
GR001179,002,PO000992,001,2025-09-05 10:00:00,FC_DONGTAN,WMS-L00028,69,69,0,PARTIAL
GR001424,001,PO001204,001,2025-09-05 10:00:00,FC_DONGTAN,WMS-L00034,213,213,0,RECEIVED
GR000608,001,PO000512,001,2025-09-06 10:00:00,MFC_GANGNAM,WMS-L00015,97,97,0,PARTIAL
GR000985,001,PO000836,001,2025-09-06 10:00:00,MFC_GANGNAM,WMS-L00024,81,81,0,RECEIVED
GR001278,001,PO001081,001,2025-09-06 10:00:00,FC_INCHEON,WMS-L00030,42,42,0,PARTIAL
GR000309,002,PO000256,001,2025-09-07 10:00:00,MFC_GANGNAM,WMS-L00008,66,66,0,PARTIAL
GR000503,001,PO000426,001,2025-09-07 10:00:00,FC_INCHEON,WMS-L00012,95,95,0,PARTIAL
GR000521,002,PO000440,001,2025-09-07 10:00:00,MFC_GANGNAM,WMS-L00013,24,24,0,RECEIVED
GR000561,002,PO000477,001,2025-09-07 10:00:00,MFC_GANGNAM,WMS-L00014,13,13,0,PARTIAL
GR000576,001,PO000489,001,2025-09-07 10:00:00,FC_DONGTAN,WMS-L00014,23,23,0,PARTIAL
GR001144,001,PO000968,001,2025-09-07 10:00:00,FC_INCHEON,WMS-L00027,72,72,0,PARTIAL
GR001350,001,PO001139,001,2025-09-07 10:00:00,FC_DONGTAN,WMS-L00032,185,185,0,PARTIAL
GR001408,001,PO001192,001,2025-09-07 10:00:00,MFC_GANGNAM,WMS-L00034,113,113,0,RECEIVED
GR000224,002,PO000185,001,2025-09-08 10:00:00,MFC_GANGNAM,WMS-L00006,48,48,0,PARTIAL
GR000025,002,PO000021,001,2025-09-10 10:00:00,FC_DONGTAN,WMS-L00001,41,41,0,RECEIVED
GR000098,002,PO000081,001,2025-09-10 10:00:00,MFC_GANGNAM,WMS-L00003,56,56,0,PARTIAL
GR000684,002,PO000579,001,2025-09-11 10:00:00,MFC_GANGNAM,WMS-L00017,66,66,0,RECEIVED
GR001279,002,PO001081,001,2025-09-11 10:00:00,FC_INCHEON,WMS-L00030,14,14,0,PARTIAL
GR001477,001,PO001252,001,2025-09-11 10:00:00,FC_INCHEON,WMS-L00035,42,42,0,PARTIAL
GR000712,001,PO000602,001,2025-09-12 10:00:00,FC_INCHEON,WMS-L00017,70,70,0,PARTIAL
GR001014,002,PO000860,001,2025-09-12 10:00:00,FC_INCHEON,WMS-L00024,47,47,0,PARTIAL
GR001060,002,PO000896,001,2025-09-12 10:00:00,FC_INCHEON,WMS-L00025,24,24,0,PARTIAL
GR001145,002,PO000968,001,2025-09-12 10:00:00,FC_INCHEON,WMS-L00027,87,83,4,PARTIAL
GR000038,001,PO000033,001,2025-09-13 10:00:00,FC_INCHEON,WMS-L00001,39,39,0,PARTIAL
GR000083,002,PO000069,001,2025-09-13 10:00:00,FC_INCHEON,WMS-L00002,38,38,0,PARTIAL
GR000701,001,PO000592,001,2025-09-13 10:00:00,FC_DONGTAN,WMS-L00017,119,119,0,PARTIAL
GR000577,002,PO000489,001,2025-09-14 10:00:00,FC_DONGTAN,WMS-L00014,10,10,0,PARTIAL
GR000609,002,PO000512,001,2025-09-14 10:00:00,MFC_GANGNAM,WMS-L00015,57,56,1,PARTIAL
GR000713,002,PO000602,001,2025-09-14 10:00:00,FC_INCHEON,WMS-L00017,49,49,0,RECEIVED
GR001372,001,PO001161,001,2025-09-14 10:00:00,MFC_GANGNAM,WMS-L00033,30,30,0,PARTIAL
GR000039,002,PO000033,001,2025-09-15 10:00:00,FC_INCHEON,WMS-L00001,32,32,0,RECEIVED
GR000702,002,PO000592,001,2025-09-15 10:00:00,FC_DONGTAN,WMS-L00017,51,51,0,PARTIAL
GR001450,001,PO001228,001,2025-09-15 10:00:00,MFC_GANGNAM,WMS-L00035,20,20,0,PARTIAL
GR000144,001,PO000117,001,2025-09-16 10:00:00,MFC_GANGNAM,WMS-L00004,72,72,0,PARTIAL
GR000504,002,PO000426,001,2025-09-17 10:00:00,FC_INCHEON,WMS-L00012,36,36,0,RECEIVED
GR001508,001,PO001277,001,2025-09-17 10:00:00,FC_DONGTAN,WMS-L00036,58,58,0,PARTIAL
GR000478,001,PO000403,001,2025-09-19 10:00:00,MFC_GANGNAM,WMS-L00012,85,85,0,PARTIAL
GR001509,002,PO001277,001,2025-09-19 10:00:00,FC_DONGTAN,WMS-L00036,30,30,0,RECEIVED
GR001557,001,PO001324,001,2025-09-19 10:00:00,FC_INCHEON,WMS-L00037,73,69,4,PARTIAL
GR001571,001,PO001336,001,2025-09-19 10:00:00,MFC_GANGNAM,WMS-L00038,34,34,0,RECEIVED
GR000026,001,PO000022,001,2025-09-20 10:00:00,FC_DONGTAN,WMS-L00001,110,110,0,RECEIVED
GR001436,001,PO001215,001,2025-09-20 10:00:00,FC_INCHEON,WMS-L00034,125,125,0,RECEIVED
GR001534,001,PO001301,001,2025-09-20 10:00:00,MFC_GANGNAM,WMS-L00037,30,30,0,PARTIAL
GR001655,001,PO001411,001,2025-09-20 10:00:00,MFC_GANGNAM,WMS-L00040,46,46,0,RECEIVED
GR000011,001,PO000009,001,2025-09-21 10:00:00,MFC_GANGNAM,WMS-L00001,53,53,0,PARTIAL
GR000295,001,PO000246,001,2025-09-21 10:00:00,FC_INCHEON,WMS-L00007,140,140,0,RECEIVED
GR001089,001,PO000922,001,2025-09-21 10:00:00,FC_DONGTAN,WMS-L00026,175,175,0,RECEIVED
GR001464,001,PO001240,001,2025-09-21 10:00:00,FC_DONGTAN,WMS-L00035,68,68,0,RECEIVED
GR000210,001,PO000175,001,2025-09-22 10:00:00,FC_INCHEON,WMS-L00005,204,204,0,RECEIVED
GR000270,001,PO000222,001,2025-09-22 10:00:00,MFC_GANGNAM,WMS-L00007,147,147,0,PARTIAL
GR000367,001,PO000308,001,2025-09-22 10:00:00,FC_DONGTAN,WMS-L00009,370,370,0,RECEIVED
GR000522,001,PO000441,001,2025-09-22 10:00:00,MFC_GANGNAM,WMS-L00013,82,82,0,PARTIAL
GR000745,001,PO000630,001,2025-09-22 10:00:00,FC_DONGTAN,WMS-L00018,170,170,0,RECEIVED
GR000854,001,PO000729,001,2025-09-22 10:00:00,MFC_GANGNAM,WMS-L00021,135,135,0,RECEIVED
GR000881,001,PO000753,001,2025-09-22 10:00:00,FC_INCHEON,WMS-L00021,177,177,0,RECEIVED
GR001102,001,PO000934,001,2025-09-22 10:00:00,FC_INCHEON,WMS-L00026,118,118,0,RECEIVED
GR001236,001,PO001044,001,2025-09-22 10:00:00,FC_INCHEON,WMS-L00029,69,68,1,PARTIAL
GR001295,001,PO001095,001,2025-09-22 10:00:00,MFC_GANGNAM,WMS-L00031,92,92,0,PARTIAL
GR001322,001,PO001117,001,2025-09-22 10:00:00,FC_INCHEON,WMS-L00031,149,149,0,RECEIVED
GR001522,001,PO001289,001,2025-09-22 10:00:00,FC_INCHEON,WMS-L00036,57,57,0,RECEIVED
GR001678,001,PO001433,001,2025-09-22 10:00:00,FC_INCHEON,WMS-L00040,42,42,0,PARTIAL
GR000199,001,PO000164,001,2025-09-23 10:00:00,FC_DONGTAN,WMS-L00005,300,300,0,RECEIVED
GR000338,001,PO000282,001,2025-09-23 10:00:00,FC_INCHEON,WMS-L00008,258,258,0,RECEIVED
GR000645,001,PO000544,001,2025-09-23 10:00:00,MFC_GANGNAM,WMS-L00016,38,38,0,PARTIAL
GR000840,001,PO000716,001,2025-09-23 10:00:00,FC_INCHEON,WMS-L00020,94,94,0,RECEIVED
GR001209,001,PO001018,001,2025-09-23 10:00:00,MFC_GANGNAM,WMS-L00029,62,62,0,RECEIVED
GR001223,001,PO001031,001,2025-09-23 10:00:00,FC_DONGTAN,WMS-L00029,92,87,5,PARTIAL
GR001491,001,PO001265,001,2025-09-23 10:00:00,MFC_GANGNAM,WMS-L00036,39,39,0,RECEIVED
GR001543,001,PO001311,001,2025-09-23 10:00:00,FC_DONGTAN,WMS-L00037,91,85,6,PARTIAL
GR001585,001,PO001348,001,2025-09-23 10:00:00,FC_DONGTAN,WMS-L00038,61,61,0,PARTIAL
GR001611,001,PO001373,001,2025-09-23 10:00:00,MFC_GANGNAM,WMS-L00039,57,57,0,PARTIAL
GR001624,001,PO001386,001,2025-09-23 10:00:00,FC_DONGTAN,WMS-L00039,88,88,0,PARTIAL
GR001638,001,PO001398,001,2025-09-23 10:00:00,FC_INCHEON,WMS-L00039,73,73,0,RECEIVED
GR000145,002,PO000117,001,2025-09-24 10:00:00,MFC_GANGNAM,WMS-L00004,34,34,0,PARTIAL
GR000171,001,PO000140,001,2025-09-24 10:00:00,FC_INCHEON,WMS-L00004,75,75,0,PARTIAL
GR000282,001,PO000234,001,2025-09-24 10:00:00,FC_DONGTAN,WMS-L00007,204,204,0,RECEIVED
GR000310,001,PO000257,001,2025-09-24 10:00:00,MFC_GANGNAM,WMS-L00008,192,192,0,RECEIVED
GR000393,001,PO000331,001,2025-09-24 10:00:00,MFC_GANGNAM,WMS-L00010,99,99,0,PARTIAL
GR000455,001,PO000383,001,2025-09-24 10:00:00,FC_DONGTAN,WMS-L00011,63,63,0,RECEIVED
GR000535,001,PO000454,001,2025-09-24 10:00:00,FC_DONGTAN,WMS-L00013,178,178,0,RECEIVED
GR000553,001,PO000467,001,2025-09-24 10:00:00,FC_INCHEON,WMS-L00013,117,117,0,RECEIVED
GR000624,001,PO000524,001,2025-09-24 10:00:00,FC_DONGTAN,WMS-L00015,193,193,0,PARTIAL
GR000784,001,PO000666,001,2025-09-24 10:00:00,FC_DONGTAN,WMS-L00019,175,175,0,PARTIAL
GR000797,001,PO000679,001,2025-09-24 10:00:00,FC_INCHEON,WMS-L00019,128,119,9,PARTIAL
GR000828,001,PO000704,001,2025-09-24 10:00:00,FC_DONGTAN,WMS-L00020,162,162,0,RECEIVED
GR001074,001,PO000909,001,2025-09-24 10:00:00,MFC_GANGNAM,WMS-L00026,116,116,0,RECEIVED
GR001351,001,PO001140,001,2025-09-24 10:00:00,FC_DONGTAN,WMS-L00032,215,215,0,RECEIVED
GR001451,002,PO001228,001,2025-09-24 10:00:00,MFC_GANGNAM,WMS-L00035,25,25,0,RECEIVED
GR001535,002,PO001301,001,2025-09-24 10:00:00,MFC_GANGNAM,WMS-L00037,36,36,0,RECEIVED
