po_id,po_line_id,po_created_date,vendor_id,erp_sku_code,center_id,ordered_qty,confirmed_qty,promised_delivery_date,po_status,cancelled_qty,last_updated_at
PO000268,001,2025-07-23,V001,ERP-I00008,FC_DONGTAN,360,339,2025-07-30,Closed,21,2025-07-30 02:00:00
PO000355,001,2025-07-23,V002,ERP-I00010,FC_INCHEON,252,196,2025-08-02,Partial,56,2025-08-08 02:00:00
PO000368,001,2025-07-23,V003,ERP-I00011,MFC_GANGNAM,48,46,2025-07-31,Closed,2,2025-08-01 02:00:00
PO000381,001,2025-07-23,V003,ERP-I00011,FC_DONGTAN,72,68,2025-07-31,Closed,4,2025-08-02 02:00:00
PO000393,001,2025-07-23,V003,ERP-I00011,FC_INCHEON,48,46,2025-07-31,Closed,2,2025-08-01 02:00:00
PO000403,001,2025-07-23,V007,ERP-I00012,MFC_GANGNAM,144,98,2025-09-03,Partial,46,2025-09-19 02:00:00
PO000413,001,2025-07-23,V007,ERP-I00012,FC_DONGTAN,288,240,2025-09-03,Partial,48,2025-09-29 02:00:00
PO000489,001,2025-07-23,V007,ERP-I00014,FC_DONGTAN,84,52,2025-09-03,Partial,32,2025-09-14 02:00:00
PO000500,001,2025-07-23,V007,ERP-I00014,FC_INCHEON,72,45,2025-09-03,Partial,27,2025-09-03 02:00:00
PO000568,001,2025-07-23,V007,ERP-I00016,FC_INCHEON,72,47,2025-09-03,Partial,25,2025-08-31 02:00:00
PO000615,001,2025-07-23,V003,ERP-I00018,MFC_GANGNAM,96,91,2025-07-31,Closed,5,2025-08-01 02:00:00
PO000628,001,2025-07-23,V003,ERP-I00018,FC_DONGTAN,168,165,2025-07-31,Closed,3,2025-08-02 02:00:00
PO000641,001,2025-07-23,V003,ERP-I00018,FC_INCHEON,108,103,2025-07-31,Closed,5,2025-08-07 02:00:00
PO000665,001,2025-07-23,V003,ERP-I00019,FC_DONGTAN,216,216,2025-07-31,Partial,0,2025-08-02 02:00:00
PO000764,001,2025-07-23,V004,ERP-I00022,MFC_GANGNAM,96,82,2025-08-04,Partial,14,2025-08-10 02:00:00
PO000790,001,2025-07-23,V004,ERP-I00022,FC_INCHEON,120,96,2025-08-04,Partial,24,2025-08-05 02:00:00
PO000907,001,2025-07-23,V005,ERP-I00026,MFC_GANGNAM,108,108,2025-07-29,Partial,0,2025-07-31 02:00:00
PO000920,001,2025-07-23,V005,ERP-I00026,FC_DONGTAN,192,191,2025-07-29,Closed,1,2025-07-29 02:00:00
PO000933,001,2025-07-23,V005,ERP-I00026,FC_INCHEON,132,130,2025-07-29,Partial,2,2025-07-30 02:00:00
PO001103,001,2025-07-23,V005,ERP-I00031,FC_DONGTAN,264,254,2025-07-29,Closed,10,2025-07-29 02:00:00
PO001115,001,2025-07-23,V005,ERP-I00031,FC_INCHEON,180,175,2025-07-29,Partial,5,2025-07-29 02:00:00
PO001139,001,2025-07-23,V008,ERP-I00032,FC_DONGTAN,222,213,2025-08-27,Partial,9,2025-09-07 02:00:00
PO001184,001,2025-07-23,V009,ERP-I00033,FC_INCHEON,42,41,2025-08-16,Closed,1,2025-08-17 02:00:00
PO001227,001,2025-07-23,V009,ERP-I00035,MFC_GANGNAM,48,47,2025-08-16,Closed,1,2025-08-22 02:00:00
PO001239,001,2025-07-23,V009,ERP-I00035,FC_DONGTAN,48,46,2025-08-16,Closed,2,2025-08-20 02:00:00
PO001288,001,2025-07-23,V009,ERP-I00036,FC_INCHEON,54,51,2025-08-16,Partial,3,2025-08-14 02:00:00
PO001371,001,2025-07-23,V005,ERP-I00039,MFC_GANGNAM,72,71,2025-07-29,Closed,1,2025-07-28 02:00:00
PO000022,001,2025-08-18,V006,ERP-I00001,FC_DONGTAN,132,110,2025-09-15,Closed,22,2025-09-20 02:00:00
PO000033,001,2025-08-18,V006,ERP-I00001,FC_INCHEON,84,71,2025-09-15,Closed,13,2025-09-15 02:00:00
PO000069,001,2025-08-18,V002,ERP-I00002,FC_INCHEON,120,103,2025-08-28,Partial,17,2025-09-13 02:00:00
PO000117,001,2025-08-18,V006,ERP-I00004,MFC_GANGNAM,144,125,2025-09-15,Partial,19,2025-09-24 02:00:00
PO000129,001,2025-08-18,V006,ERP-I00004,FC_DONGTAN,276,244,2025-09-15,Closed,32,2025-09-30 02:00:00
PO000245,001,2025-08-18,V001,ERP-I00007,FC_INCHEON,192,189,2025-08-25,Closed,3,2025-08-27 02:00:00
PO000269,001,2025-08-18,V001,ERP-I00008,FC_DONGTAN,342,328,2025-08-25,Closed,14,2025-08-26 02:00:00
PO000294,001,2025-08-18,V001,ERP-I00009,MFC_GANGNAM,216,208,2025-08-25,Partial,8,2025-08-27 02:00:00
PO000382,001,2025-08-18,V003,ERP-I00011,FC_DONGTAN,72,67,2025-08-26,Partial,5,2025-08-26 02:00:00
PO000427,001,2025-08-18,V007,ERP-I00012,FC_INCHEON,192,113,2025-09-29,Partial,79,2025-10-17 02:00:00
PO000453,001,2025-08-18,V003,ERP-I00013,FC_DONGTAN,144,144,2025-08-26,Partial,0,2025-08-26 02:00:00
PO000466,001,2025-08-18,V003,ERP-I00013,FC_INCHEON,102,102,2025-08-26,Closed,0,2025-08-26 02:00:00
PO000534,001,2025-08-18,V007,ERP-I00015,FC_INCHEON,228,134,2025-09-29,Closed,94,2025-09-26 02:00:00
PO000569,001,2025-08-18,V007,ERP-I00016,FC_INCHEON,72,58,2025-09-29,Closed,14,2025-10-13 02:00:00
PO000581,001,2025-08-18,V007,ERP-I00017,MFC_GANGNAM,120,94,2025-09-29,Partial,26,2025-10-02 02:00:00
PO000593,001,2025-08-18,V007,ERP-I00017,FC_DONGTAN,240,180,2025-09-29,Closed,60,2025-10-27 02:00:00
PO000691,001,2025-08-18,V003,ERP-I00020,MFC_GANGNAM,72,68,2025-08-26,Partial,4,2025-08-26 02:00:00
PO000715,001,2025-08-18,V003,ERP-I00020,FC_INCHEON,96,92,2025-08-26,Closed,4,2025-08-25 02:00:00
PO000765,001,2025-08-18,V004,ERP-I00022,MFC_GANGNAM,96,84,2025-08-30,Closed,12,2025-09-04 02:00:00
PO000824,001,2025-08-18,V004,ERP-I00023,FC_INCHEON,162,134,2025-08-30,Closed,28,2025-09-05 02:00:00
PO000956,001,2025-08-18,V004,ERP-I00027,FC_DONGTAN,318,288,2025-08-30,Closed,30,2025-09-01 02:00:00
PO001005,001,2025-08-18,V004,ERP-I00028,FC_INCHEON,192,166,2025-08-30,Closed,26,2025-09-03 02:00:00
PO001017,001,2025-08-18,V005,ERP-I00029,MFC_GANGNAM,60,59,2025-08-24,Partial,1,2025-08-23 02:00:00
PO001030,001,2025-08-18,V005,ERP-I00029,FC_DONGTAN,132,131,2025-08-24,Closed,1,2025-08-24 02:00:00
PO001043,001,2025-08-18,V005,ERP-I00029,FC_INCHEON,72,69,2025-08-24,Closed,3,2025-08-26 02:00:00
PO001055,001,2025-08-18,V004,ERP-I00030,MFC_GANGNAM,72,0,2025-08-30,Cancelled,72,2025-08-19 00:00:00
PO001140,001,2025-08-18,V008,ERP-I00032,FC_DONGTAN,252,215,2025-09-22,Closed,37,2025-09-24 02:00:00
PO001215,001,2025-08-18,V008,ERP-I00034,FC_INCHEON,144,125,2025-09-22,Closed,19,2025-09-20 02:00:00
PO001265,001,2025-08-18,V009,ERP-I00036,MFC_GANGNAM,42,39,2025-09-11,Closed,3,2025-09-23 02:00:00
PO001311,001,2025-08-18,V009,ERP-I00037,FC_DONGTAN,96,91,2025-09-11,Partial,5,2025-09-23 02:00:00
PO001372,001,2025-08-18,V005,ERP-I00039,MFC_GANGNAM,84,81,2025-08-24,Closed,3,2025-08-25 02:00:00
PO001397,001,2025-08-18,V005,ERP-I00039,FC_INCHEON,78,76,2025-08-24,Closed,2,2025-08-28 02:00:00
PO000081,001,2025-08-19,V002,ERP-I00003,MFC_GANGNAM,144,139,2025-08-29,Partial,5,2025-09-10 02:00:00
PO000093,001,2025-08-19,V002,ERP-I00003,FC_DONGTAN,252,209,2025-08-29,Partial,43,2025-08-29 02:00:00
PO000105,001,2025-08-19,V002,ERP-I00003,FC_INCHEON,186,153,2025-08-29,Closed,33,2025-09-02 02:00:00
PO000140,001,2025-08-19,V006,ERP-I00004,FC_INCHEON,180,166,2025-09-16,Partial,14,2025-09-29 02:00:00
PO000151,001,2025-08-19,V001,ERP-I00005,MFC_GANGNAM,168,163,2025-08-26,Closed,5,2025-08-28 02:00:00
PO000185,001,2025-08-19,V002,ERP-I00006,MFC_GANGNAM,168,159,2025-08-29,Partial,9,2025-09-08 02:00:00
PO000209,001,2025-08-19,V002,ERP-I00006,FC_INCHEON,204,192,2025-08-29,Closed,12,2025-09-02 02:00:00
PO000221,001,2025-08-19,V001,ERP-I00007,MFC_GANGNAM,168,166,2025-08-26,Closed,2,2025-08-25 02:00:00
PO000233,001,2025-08-19,V001,ERP-I00007,FC_DONGTAN,264,251,2025-08-26,Partial,13,2025-08-28 02:00:00
PO000256,001,2025-08-19,V001,ERP-I00008,MFC_GANGNAM,222,211,2025-08-26,Partial,11,2025-09-07 02:00:00
PO000319,001,2025-08-19,V001,ERP-I00009,FC_INCHEON,264,263,2025-08-26,Closed,1,2025-08-27 02:00:00
PO000343,001,2025-08-19,V002,ERP-I00010,FC_DONGTAN,396,386,2025-08-29,Closed,10,2025-09-03 02:00:00
PO000369,001,2025-08-19,V003,ERP-I00011,MFC_GANGNAM,42,40,2025-08-27,Closed,2,2025-08-26 02:00:00
PO000394,001,2025-08-19,V003,ERP-I00011,FC_INCHEON,48,45,2025-08-27,Partial,3,2025-08-28 02:00:00
PO000440,001,2025-08-19,V003,ERP-I00013,MFC_GANGNAM,96,90,2025-08-27,Closed,6,2025-09-07 02:00:00
PO000478,001,2025-08-19,V007,ERP-I00014,MFC_GANGNAM,72,45,2025-09-30,Partial,27,2025-10-04 02:00:00
PO000513,001,2025-08-19,V007,ERP-I00015,MFC_GANGNAM,216,178,2025-09-30,Partial,38,2025-10-04 02:00:00
PO000525,001,2025-08-19,V007,ERP-I00015,FC_DONGTAN,348,213,2025-09-30,Closed,135,2025-10-21 02:00:00
PO000545,001,2025-08-19,V007,ERP-I00016,MFC_GANGNAM,72,58,2025-09-30,Closed,14,2025-10-07 02:00:00
PO000642,001,2025-08-19,V003,ERP-I00018,FC_INCHEON,120,113,2025-08-27,Closed,7,2025-08-27 02:00:00
PO000703,001,2025-08-19,V003,ERP-I00020,FC_DONGTAN,168,158,2025-08-27,Closed,10,2025-08-26 02:00:00
PO000740,001,2025-08-19,V005,ERP-I00021,FC_DONGTAN,246,233,2025-08-25,Closed,13,2025-08-27 02:00:00
PO000778,001,2025-08-19,V004,ERP-I00022,FC_DONGTAN,168,155,2025-08-31,Closed,13,2025-09-02 02:00:00
PO000802,001,2025-08-19,V004,ERP-I00023,MFC_GANGNAM,138,113,2025-08-31,Partial,25,2025-08-30 02:00:00
PO000848,001,2025-08-19,V004,ERP-I00024,FC_DONGTAN,192,164,2025-08-31,Closed,28,2025-08-30 02:00:00
PO000872,001,2025-08-19,V004,ERP-I00025,MFC_GANGNAM,96,81,2025-08-31,Closed,15,2025-08-31 02:00:00
PO000883,001,2025-08-19,V004,ERP-I00025,FC_DONGTAN,144,137,2025-08-31,Partial,7,2025-08-30 02:00:00
PO000908,001,2025-08-19,V005,ERP-I00026,MFC_GANGNAM,96,96,2025-08-25,Partial,0,2025-08-24 02:00:00
PO000921,001,2025-08-19,V005,ERP-I00026,FC_DONGTAN,156,147,2025-08-25,Partial,9,2025-08-25 02:00:00
PO000946,001,2025-08-19,V004,ERP-I00027,MFC_GANGNAM,144,115,2025-08-31,Closed,29,2025-09-04 02:00:00
PO001068,001,2025-08-19,V004,ERP-I00030,FC_DONGTAN,120,108,2025-08-31,Partial,12,2025-09-04 02:00:00
PO001094,001,2025-08-19,V005,ERP-I00031,MFC_GANGNAM,132,132,2025-08-25,Closed,0,2025-08-27 02:00:00
PO001127,001,2025-08-19,V008,ERP-I00032,MFC_GANGNAM,114,93,2025-09-23,Partial,21,2025-10-05 02:00:00
PO001149,001,2025-08-19,V008,ERP-I00032,FC_INCHEON,168,143,2025-09-23,Closed,25,2025-10-02 02:00:00
PO001161,001,2025-08-19,V009,ERP-I00033,MFC_GANGNAM,36,34,2025-09-12,Partial,2,2025-09-14 02:00:00
PO001205,001,2025-08-19,V008,ERP-I00034,FC_DONGTAN,240,211,2025-09-23,Partial,29,2025-09-30 02:00:00
PO001240,001,2025-08-19,V009,ERP-I00035,FC_DONGTAN,72,68,2025-09-12,Closed,4,2025-09-21 02:00:00
PO001252,001,2025-08-19,V009,ERP-I00035,FC_INCHEON,48,45,2025-09-12,Partial,3,2025-09-11 02:00:00
PO001277,001,2025-08-19,V009,ERP-I00036,FC_DONGTAN,90,88,2025-09-12,Closed,2,2025-09-19 02:00:00
PO001301,001,2025-08-19,V009,ERP-I00037,MFC_GANGNAM,66,66,2025-09-12,Closed,0,2025-09-24 02:00:00
PO001324,001,2025-08-19,V009,ERP-I00037,FC_INCHEON,78,73,2025-09-12,Partial,5,2025-09-19 02:00:00
PO001432,001,2025-08-19,V005,ERP-I00040,FC_INCHEON,72,71,2025-08-25,Closed,1,2025-08-24 02:00:00
PO000009,001,2025-08-20,V006,ERP-I00001,MFC_GANGNAM,66,59,2025-09-17,Partial,7,2025-09-21 02:00:00
PO000046,001,2025-08-20,V002,ERP-I00002,MFC_GANGNAM,120,102,2025-08-30,Partial,18,2025-09-01 02:00:00
PO000163,001,2025-08-20,V001,ERP-I00005,FC_DONGTAN,384,367,2025-08-27,Open,17,2025-08-29 02:00:00
PO000174,001,2025-08-20,V001,ERP-I00005,FC_INCHEON,246,246,2025-08-27,Closed,0,2025-08-29 02:00:00
PO000281,001,2025-08-20,V001,ERP-I00008,FC_INCHEON,210,199,2025-08-27,Closed,11,2025-08-28 02:00:00
PO000307,001,2025-08-20,V001,ERP-I00009,FC_DONGTAN,432,410,2025-08-27,Partial,22,2025-08-28 02:00:00
PO000330,001,2025-08-20,V002,ERP-I00010,MFC_GANGNAM,216,210,2025-08-30,Closed,6,2025-09-02 02:00:00
PO000356,001,2025-08-20,V002,ERP-I00010,FC_INCHEON,204,199,2025-08-30,Closed,5,2025-08-31 02:00:00
PO000414,001,2025-08-20,V007,ERP-I00012,FC_DONGTAN,336,251,2025-10-01,Partial,85,2025-10-24 02:00:00
PO000490,001,2025-08-20,V007,ERP-I00014,FC_DONGTAN,96,61,2025-10-01,Partial,35,2025-10-08 02:00:00
PO000501,001,2025-08-20,V007,ERP-I00014,FC_INCHEON,72,56,2025-10-01,Partial,16,2025-10-19 02:00:00
PO000558,001,2025-08-20,V007,ERP-I00016,FC_DONGTAN,120,89,2025-10-01,Partial,31,2025-10-09 02:00:00
PO000603,001,2025-08-20,V007,ERP-I00017,FC_INCHEON,144,115,2025-10-01,Partial,29,2025-10-25 02:00:00
PO000616,001,2025-08-20,V003,ERP-I00018,MFC_GANGNAM,96,96,2025-08-28,Closed,0,2025-08-27 02:00:00
PO000629,001,2025-08-20,V003,ERP-I00018,FC_DONGTAN,156,156,2025-08-28,Partial,0,2025-08-28 02:00:00
PO000654,001,2025-08-20,V003,ERP-I00019,MFC_GANGNAM,120,118,2025-08-28,Closed,2,2025-08-28 02:00:00
PO000678,001,2025-08-20,V003,ERP-I00019,FC_INCHEON,120,120,2025-08-28,Closed,0,2025-08-30 02:00:00
PO000728,001,2025-08-20,V005,ERP-I00021,MFC_GANGNAM,144,138,2025-08-26,Closed,6,2025-09-04 02:00:00
PO000752,001,2025-08-20,V005,ERP-I00021,FC_INCHEON,186,179,2025-08-26,Closed,7,2025-08-26 02:00:00
PO000791,001,2025-08-20,V004,ERP-I00022,FC_INCHEON,120,115,2025-09-01,Closed,5,2025-09-05 02:00:00
PO000813,001,2025-08-20,V004,ERP-I00023,FC_DONGTAN,216,208,2025-09-01,Partial,8,2025-09-01 02:00:00
PO000836,001,2025-08-20,V004,ERP-I00024,MFC_GANGNAM,96,81,2025-09-01,Closed,15,2025-09-06 02:00:00
PO000860,001,2025-08-20,V004,ERP-I00024,FC_INCHEON,126,115,2025-09-01,Partial,11,2025-09-12 02:00:00
PO000896,001,2025-08-20,V004,ERP-I00025,FC_INCHEON,96,89,2025-09-01,Partial,7,2025-09-12 02:00:00
PO000968,001,2025-08-20,V004,ERP-I00027,FC_INCHEON,192,159,2025-09-01,Partial,33,2025-09-12 02:00:00
PO000980,001,2025-08-20,V004,ERP-I00028,MFC_GANGNAM,168,162,2025-09-01,Partial,6,2025-09-01 02:00:00
PO000992,001,2025-08-20,V004,ERP-I00028,FC_DONGTAN,228,208,2025-09-01,Partial,20,2025-09-05 02:00:00
PO001081,001,2025-08-20,V004,ERP-I00030,FC_INCHEON,72,60,2025-09-01,Partial,12,2025-09-11 02:00:00
PO001104,001,2025-08-20,V005,ERP-I00031,FC_DONGTAN,240,240,2025-08-26,Partial,0,2025-08-27 02:00:00
PO001116,001,2025-08-20,V005,ERP-I00031,FC_INCHEON,192,183,2025-08-26,Partial,9,2025-08-27 02:00:00
PO001228,001,2025-08-20,V009,ERP-I00035,MFC_GANGNAM,48,45,2025-09-13,Closed,3,2025-09-24 02:00:00
PO001289,001,2025-08-20,V009,ERP-I00036,FC_INCHEON,60,57,2025-09-13,Closed,3,2025-09-22 02:00:00
PO001336,001,2025-08-20,V009,ERP-I00038,MFC_GANGNAM,36,34,2025-09-13,Closed,2,2025-09-19 02:00:00
PO001348,001,2025-08-20,V009,ERP-I00038,FC_DONGTAN,72,69,2025-09-13,Partial,3,2025-09-23 02:00:00
PO001385,001,2025-08-20,V005,ERP-I00039,FC_DONGTAN,138,136,2025-08-26,Closed,2,2025-08-28 02:00:00
PO001410,001,2025-08-20,V005,ERP-I00040,MFC_GANGNAM,48,47,2025-08-26,Closed,1,2025-09-03 02:00:00
PO001422,001,2025-08-20,V005,ERP-I00040,FC_DONGTAN,72,69,2025-08-26,Closed,3,2025-08-25 02:00:00
PO000023,001,2025-09-15,V006,ERP-I00001,FC_DONGTAN,132,117,2025-10-13,Closed,15,2025-10-20 02:00:00
PO000034,001,2025-09-15,V006,ERP-I00001,FC_INCHEON,90,75,2025-10-13,Closed,15,2025-10-22 02:00:00
PO000047,001,2025-09-15,V002,ERP-I00002,MFC_GANGNAM,120,100,2025-09-25,Partial,20,2025-09-26 02:00:00
PO000106,001,2025-09-15,V002,ERP-I00003,FC_INCHEON,186,164,2025-09-25,Closed,22,2025-10-01 02:00:00
PO000130,001,2025-09-15,V006,ERP-I00004,FC_DONGTAN,288,232,2025-10-13,Closed,56,2025-10-20 02:00:00
PO000186,001,2025-09-15,V002,ERP-I00006,MFC_GANGNAM,204,173,2025-09-25,Closed,31,2025-10-09 02:00:00
PO000246,001,2025-09-15,V001,ERP-I00007,FC_INCHEON,144,140,2025-09-22,Closed,4,2025-09-21 02:00:00
PO000308,001,2025-09-15,V001,ERP-I00009,FC_DONGTAN,384,370,2025-09-22,Closed,14,2025-09-22 02:00:00
PO000331,001,2025-09-15,V002,ERP-I00010,MFC_GANGNAM,210,203,2025-09-25,Closed,7,2025-10-02 02:00:00
PO000370,001,2025-09-15,V003,ERP-I00011,MFC_GANGNAM,42,41,2025-09-23,Closed,1,2025-09-25 02:00:00
PO000395,001,2025-09-15,V003,ERP-I00011,FC_INCHEON,54,51,2025-09-23,Closed,3,2025-09-25 02:00:00
PO000415,001,2025-09-15,V007,ERP-I00012,FC_DONGTAN,264,156,2025-10-27,Closed,108,2025-11-12 02:00:00
PO000441,001,2025-09-15,V003,ERP-I00013,MFC_GANGNAM,102,97,2025-09-23,Partial,5,2025-09-22 02:00:00
PO000454,001,2025-09-15,V003,ERP-I00013,FC_DONGTAN,180,178,2025-09-23,Closed,2,2025-09-24 02:00:00
PO000502,001,2025-09-15,V007,ERP-I00014,FC_INCHEON,72,48,2025-10-27,Partial,24,2025-11-07 02:00:00
PO000559,001,2025-09-15,V007,ERP-I00016,FC_DONGTAN,96,76,2025-10-27,Partial,20,2025-11-23 02:00:00
PO000570,001,2025-09-15,V007,ERP-I00016,FC_INCHEON,72,51,2025-10-27,Partial,21,2025-11-19 02:00:00
PO000594,001,2025-09-15,V007,ERP-I00017,FC_DONGTAN,192,124,2025-10-27,Partial,68,2025-11-17 02:00:00
PO000630,001,2025-09-15,V003,ERP-I00018,FC_DONGTAN,180,170,2025-09-23,Closed,10,2025-09-22 02:00:00
PO000679,001,2025-09-15,V003,ERP-I00019,FC_INCHEON,132,128,2025-09-23,Partial,4,2025-09-24 02:00:00
PO000779,001,2025-09-15,V004,ERP-I00022,FC_DONGTAN,168,147,2025-09-27,Partial,21,2025-10-02 02:00:00
PO000825,001,2025-09-15,V004,ERP-I00023,FC_INCHEON,156,124,2025-09-27,Closed,32,2025-10-03 02:00:00
PO000849,001,2025-09-15,V004,ERP-I00024,FC_DONGTAN,192,160,2025-09-27,Closed,32,2025-09-30 02:00:00
PO000922,001,2025-09-15,V005,ERP-I00026,FC_DONGTAN,180,175,2025-09-21,Closed,5,2025-09-21 02:00:00
PO000957,001,2025-09-15,V004,ERP-I00027,FC_DONGTAN,282,240,2025-09-27,Closed,42,2025-09-29 02:00:00
PO000993,001,2025-09-15,V004,ERP-I00028,FC_DONGTAN,252,219,2025-09-27,Closed,33,2025-09-29 02:00:00
PO001006,001,2025-09-15,V004,ERP-I00028,FC_INCHEON,168,137,2025-09-27,Closed,31,2025-09-26 02:00:00
PO001018,001,2025-09-15,V005,ERP-I00029,MFC_GANGNAM,66,62,2025-09-21,Closed,4,2025-09-23 02:00:00
PO001095,001,2025-09-15,V005,ERP-I00031,MFC_GANGNAM,132,125,2025-09-21,Closed,7,2025-09-28 02:00:00
PO001162,001,2025-09-15,V009,ERP-I00033,MFC_GANGNAM,36,0,2025-10-09,Cancelled,36,2025-09-16 00:00:00
PO001193,001,2025-09-15,V008,ERP-I00034,MFC_GANGNAM,120,95,2025-10-20,Closed,25,2025-10-30 02:00:00
PO001266,001,2025-09-15,V009,ERP-I00036,MFC_GANGNAM,48,45,2025-10-09,Closed,3,2025-10-22 02:00:00
PO001278,001,2025-09-15,V009,ERP-I00036,FC_DONGTAN,78,77,2025-10-09,Partial,1,2025-10-07 02:00:00
PO001302,001,2025-09-15,V009,ERP-I00037,MFC_GANGNAM,54,52,2025-10-09,Partial,2,2025-10-12 02:00:00
PO001337,001,2025-09-15,V009,ERP-I00038,MFC_GANGNAM,42,40,2025-10-09,Partial,2,2025-10-18 02:00:00
PO001411,001,2025-09-15,V005,ERP-I00040,MFC_GANGNAM,48,46,2025-09-21,Closed,2,2025-09-20 02:00:00
PO000058,001,2025-09-16,V002,ERP-I00002,FC_DONGTAN,144,134,2025-09-26,Closed,10,2025-09-28 02:00:00
PO000070,001,2025-09-16,V002,ERP-I00002,FC_INCHEON,120,109,2025-09-26,Closed,11,2025-09-26 02:00:00
PO000082,001,2025-09-16,V002,ERP-I00003,MFC_GANGNAM,144,119,2025-09-26,Partial,25,2025-09-27 02:00:00
PO000094,001,2025-09-16,V002,ERP-I00003,FC_DONGTAN,234,227,2025-09-26,Partial,7,2025-10-11 02:00:00
PO000175,001,2025-09-16,V001,ERP-I00005,FC_INCHEON,204,204,2025-09-23,Closed,0,2025-09-22 02:00:00
PO000222,001,2025-09-16,V001,ERP-I00007,MFC_GANGNAM,168,161,2025-09-23,Partial,7,2025-09-22 02:00:00
PO000282,001,2025-09-16,V001,ERP-I00008,FC_INCHEON,270,258,2025-09-23,Closed,12,2025-09-23 02:00:00
PO000295,001,2025-09-16,V001,ERP-I00009,MFC_GANGNAM,216,206,2025-09-23,Closed,10,2025-09-25 02:00:00
PO000344,001,2025-09-16,V002,ERP-I00010,FC_DONGTAN,300,236,2025-09-26,Closed,64,2025-09-27 02:00:00
PO000383,001,2025-09-16,V003,ERP-I00011,FC_DONGTAN,66,63,2025-09-24,Closed,3,2025-09-24 02:00:00
PO000428,001,2025-09-16,V007,ERP-I00012,FC_INCHEON,216,140,2025-10-28,Partial,76,2025-11-17 02:00:00
PO000467,001,2025-09-16,V003,ERP-I00013,FC_INCHEON,120,117,2025-09-24,Closed,3,2025-09-24 02:00:00
PO000582,001,2025-09-16,V007,ERP-I00017,MFC_GANGNAM,120,99,2025-10-28,Partial,21,2025-11-10 02:00:00
PO000604,001,2025-09-16,V007,ERP-I00017,FC_INCHEON,144,126,2025-10-28,Partial,18,2025-11-13 02:00:00
PO000704,001,2025-09-16,V003,ERP-I00020,FC_DONGTAN,168,162,2025-09-24,Closed,6,2025-09-24 02:00:00
PO000716,001,2025-09-16,V003,ERP-I00020,FC_INCHEON,96,94,2025-09-24,Closed,2,2025-09-23 02:00:00
PO000729,001,2025-09-16,V005,ERP-I00021,MFC_GANGNAM,138,135,2025-09-22,Closed,3,2025-09-22 02:00:00
PO000753,001,2025-09-16,V005,ERP-I00021,FC_INCHEON,180,177,2025-09-22,Closed,3,2025-09-22 02:00:00
PO000792,001,2025-09-16,V004,ERP-I00022,FC_INCHEON,96,87,2025-09-28,Closed,9,2025-09-28 02:00:00
PO000814,001,2025-09-16,V004,ERP-I00023,FC_DONGTAN,234,221,2025-09-28,Closed,13,2025-09-27 02:00:00
PO000897,001,2025-09-16,V004,ERP-I00025,FC_INCHEON,96,86,2025-09-28,Partial,10,2025-09-27 02:00:00
PO000934,001,2025-09-16,V005,ERP-I00026,FC_INCHEON,120,118,2025-09-22,Closed,2,2025-09-22 02:00:00
PO000947,001,2025-09-16,V004,ERP-I00027,MFC_GANGNAM,168,142,2025-09-28,Partial,26,2025-10-02 02:00:00
PO000981,001,2025-09-16,V004,ERP-I00028,MFC_GANGNAM,168,154,2025-09-28,Closed,14,2025-10-04 02:00:00
PO001031,001,2025-09-16,V005,ERP-I00029,FC_DONGTAN,96,92,2025-09-22,Partial,4,2025-09-23 02:00:00
PO001056,001,2025-09-16,V004,ERP-I00030,MFC_GANGNAM,72,56,2025-09-28,Closed,16,2025-10-02 02:00:00
PO001069,001,2025-09-16,V004,ERP-I00030,FC_DONGTAN,120,97,2025-09-28,Closed,23,2025-09-29 02:00:00
PO001128,001,2025-09-16,V008,ERP-I00032,MFC_GANGNAM,138,128,2025-10-21,Closed,10,2025-10-24 02:00:00
PO001185,001,2025-09-16,V009,ERP-I00033,FC_INCHEON,42,40,2025-10-10,Closed,2,2025-10-08 02:00:00
PO001253,001,2025-09-16,V009,ERP-I00035,FC_INCHEON,48,46,2025-10-10,Closed,2,2025-10-22 02:00:00
PO001325,001,2025-09-16,V009,ERP-I00037,FC_INCHEON,72,69,2025-10-10,Closed,3,2025-10-27 02:00:00
PO001360,001,2025-09-16,V009,ERP-I00038,FC_INCHEON,48,45,2025-10-10,Closed,3,2025-10-12 02:00:00
PO001386,001,2025-09-16,V005,ERP-I00039,FC_DONGTAN,144,143,2025-09-22,Closed,1,2025-10-03 02:00:00
PO001398,001,2025-09-16,V005,ERP-I00039,FC_INCHEON,78,73,2025-09-22,Closed,5,2025-09-23 02:00:00
PO000010,001,2025-09-17,V006,ERP-I00001,MFC_GANGNAM,66,62,2025-10-15,Partial,4,2025-10-18 02:00:00
PO000118,001,2025-09-17,V006,ERP-I00004,MFC_GANGNAM,180,159,2025-10-15,Closed,21,2025-10-29 02:00:00
PO000141,001,2025-09-17,V006,ERP-I00004,FC_INCHEON,180,169,2025-10-15,Closed,11,2025-10-24 02:00:00
PO000152,001,2025-09-17,V001,ERP-I00005,MFC_GANGNAM,216,203,2025-09-24,Closed,13,2025-09-25 02:00:00
PO000164,001,2025-09-17,V001,ERP-I00005,FC_DONGTAN,306,300,2025-09-24,Closed,6,2025-09-23 02:00:00
PO000197,001,2025-09-17,V002,ERP-I00006,FC_DONGTAN,372,297,2025-09-27,Partial,75,2025-09-30 02:00:00
