snapshot_datetime,center_id,wms_sku_code,on_hand_qty,reserved_qty,damaged_qty,quality_hold_qty,available_qty,stockout_flag
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00004,92,6,1,1,84,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00005,125,6,1,0,118,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00006,125,5,0,3,117,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00007,204,8,1,0,195,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00008,252,12,1,4,235,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00009,305,14,1,6,284,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00010,80,4,0,0,76,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00011,62,2,0,1,59,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00012,199,2,0,4,193,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00013,101,7,1,0,93,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00014,52,2,0,0,50,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00015,182,10,1,2,169,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00016,56,4,0,1,51,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00017,121,7,1,1,112,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00018,116,9,1,1,105,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00019,135,8,1,1,125,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00020,66,2,0,1,63,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00021,134,6,0,0,128,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00022,125,3,0,0,122,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00023,49,0,0,0,49,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00024,22,1,0,0,21,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00025,15,0,0,0,15,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00026,94,4,0,1,89,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00027,74,1,0,0,73,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00028,83,2,0,1,80,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00029,69,1,1,1,66,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00030,14,0,0,0,14,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00031,22,1,0,0,21,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00032,153,12,1,1,139,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00033,18,0,0,0,18,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00034,111,6,0,1,104,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00035,11,0,0,0,11,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00036,37,0,0,0,37,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00037,33,1,0,0,32,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00038,29,0,0,0,29,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00039,66,3,0,0,63,0
2025-01-20 08:00:00,MFC_GANGNAM,WMS-L00040,55,0,0,1,54,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00001,100,2,0,0,98,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00002,118,8,0,2,108,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00003,299,11,3,2,283,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00004,143,11,1,1,130,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00005,272,17,1,1,253,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00006,355,16,1,8,330,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00007,255,9,2,0,244,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00008,357,27,2,0,328,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00009,417,16,1,8,392,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00010,175,6,2,1,166,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00011,105,4,1,0,100,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00012,321,11,4,0,306,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00013,162,8,2,3,149,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00014,56,1,0,1,54,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00015,375,23,4,0,348,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00016,94,3,0,1,90,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00017,249,15,1,4,229,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00018,141,9,1,1,130,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00019,178,12,1,1,164,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00020,112,3,0,1,108,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00021,203,3,0,2,198,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00022,132,2,0,2,128,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00023,250,9,2,0,239,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00024,164,10,2,2,150,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00025,142,5,0,1,136,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00026,120,5,0,1,114,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00027,199,2,1,0,196,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00028,268,4,1,4,259,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00029,115,2,0,1,112,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00030,137,10,1,2,124,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00031,239,10,3,0,226,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00032,161,2,0,0,159,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00033,40,0,0,0,40,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00034,155,5,2,2,146,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00035,27,1,0,0,26,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00036,26,1,0,0,25,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00037,49,1,0,0,48,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00038,30,1,0,0,29,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00039,142,5,1,0,136,0
2025-01-27 08:00:00,FC_DONGTAN,WMS-L00040,62,3,0,0,59,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00001,59,1,0,1,57,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00002,14,0,0,0,14,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00003,150,3,1,2,144,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00004,112,5,0,0,107,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00005,229,14,1,4,210,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00006,188,12,0,0,176,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00007,186,11,0,4,171,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00008,255,10,2,4,239,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00009,287,3,3,0,281,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00010,283,4,3,0,276,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00011,47,1,0,0,46,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00012,211,16,0,5,190,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00013,101,2,1,0,98,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00014,41,2,0,0,39,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00015,269,5,1,3,260,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00016,62,3,0,1,58,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00017,147,10,0,2,135,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00018,115,1,0,2,112,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00019,95,2,0,0,93,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00020,121,8,1,0,112,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00021,168,13,2,0,153,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00022,147,5,1,2,139,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00023,134,3,0,2,129,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00024,42,0,0,0,42,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00025,0,0,0,0,0,1
2025-01-27 08:00:00,FC_INCHEON,WMS-L00026,119,4,1,2,112,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00027,176,1,0,3,172,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00028,229,12,1,0,216,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00029,78,5,0,1,72,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00030,58,4,0,1,53,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00031,137,8,0,0,129,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00032,147,3,2,0,142,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00033,22,0,0,0,22,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00034,117,1,1,2,113,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00035,16,0,0,0,16,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00036,12,0,0,0,12,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00037,27,1,0,0,26,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00038,27,1,0,0,26,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00039,96,3,0,1,92,0
2025-01-27 08:00:00,FC_INCHEON,WMS-L00040,40,0,0,0,40,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00001,50,0,0,0,50,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00002,82,1,0,1,80,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00003,125,5,0,2,118,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00004,61,4,0,0,57,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00005,176,12,2,0,162,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00006,140,8,1,3,128,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00007,163,8,2,2,151,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00008,206,4,2,3,197,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00009,265,15,2,4,244,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00010,176,4,2,1,169,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00011,56,3,0,1,52,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00012,166,9,0,3,154,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00013,83,1,0,1,81,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00014,45,3,0,0,42,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00015,132,4,0,0,128,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00016,44,2,0,0,42,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00017,107,5,0,1,101,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00018,93,7,0,0,86,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00019,124,7,1,0,116,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00020,77,1,0,0,76,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00021,106,5,1,1,99,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00022,110,6,0,1,103,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00023,158,7,1,2,148,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00024,95,3,0,0,92,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00025,40,2,0,0,38,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00026,85,4,0,1,80,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00027,194,4,0,1,189,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00028,116,1,0,1,114,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00029,51,1,0,0,50,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00030,51,3,0,0,48,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00031,3,0,0,0,3,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00032,127,9,0,2,116,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00033,2,0,0,0,2,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00034,97,6,1,1,89,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00035,8,0,0,0,8,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00036,25,0,0,0,25,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00037,23,0,0,0,23,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00038,21,0,0,0,21,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00039,72,0,0,0,72,0
2025-01-27 08:00:00,MFC_GANGNAM,WMS-L00040,36,2,0,0,34,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00001,74,5,0,1,68,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00002,96,5,0,0,91,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00003,245,4,3,3,235,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00004,69,3,0,0,66,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00005,212,11,1,4,196,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00006,303,13,2,5,283,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00007,235,13,3,3,216,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00008,289,20,0,3,266,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00009,345,3,0,0,342,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00010,116,9,1,2,104,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00011,94,3,0,1,90,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00012,282,9,3,2,268,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00013,126,7,0,0,119,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00014,40,2,0,0,38,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00015,319,10,1,5,303,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00016,72,3,0,1,68,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00017,211,11,1,1,198,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00018,109,4,0,2,103,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00019,129,6,1,1,121,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00020,75,3,1,1,70,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00021,152,6,2,3,141,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00022,139,4,0,0,135,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00023,199,15,1,0,183,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00024,124,4,0,0,120,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00025,125,2,0,1,122,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00026,74,1,0,0,73,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00027,258,11,1,5,241,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00028,228,15,1,2,210,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00029,90,2,1,1,86,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00030,102,2,1,2,97,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00031,182,14,0,2,166,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00032,109,4,1,2,102,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00033,80,2,0,0,78,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00034,118,1,1,0,116,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00035,13,0,0,0,13,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00036,12,0,0,0,12,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00037,32,0,0,0,32,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00038,18,0,0,0,18,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00039,124,8,0,0,116,0
2025-02-03 08:00:00,FC_DONGTAN,WMS-L00040,47,0,0,0,47,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00001,43,2,0,0,41,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00002,0,0,0,0,0,1
2025-02-03 08:00:00,FC_INCHEON,WMS-L00003,182,7,0,2,173,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00004,72,1,1,0,70,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00005,193,12,0,4,177,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00006,118,5,1,2,110,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00007,156,12,2,3,139,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00008,212,6,2,4,200,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00009,267,9,3,1,254,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00010,238,10,1,1,226,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00011,33,0,0,0,33,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00012,181,13,0,2,166,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00013,92,5,0,0,87,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00014,26,0,0,0,26,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00015,228,6,0,5,217,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00016,56,1,0,0,55,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00017,113,6,0,0,107,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00018,90,3,0,1,86,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00019,72,4,0,1,67,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00020,107,1,0,0,106,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00021,125,6,0,1,118,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00022,123,9,0,2,112,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00023,101,1,0,1,99,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00024,38,1,0,0,37,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00025,10,0,0,0,10,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00026,98,2,1,1,94,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00027,131,2,1,0,128,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00028,197,11,2,3,181,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00029,67,2,0,0,65,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00030,84,3,0,1,80,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00031,89,4,1,0,84,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00032,129,7,0,1,121,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00033,15,0,0,0,15,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00034,105,3,0,0,102,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00035,5,0,0,0,5,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00036,6,0,0,0,6,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00037,20,1,0,0,19,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00038,19,0,0,0,19,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00039,74,5,0,0,69,0
2025-02-03 08:00:00,FC_INCHEON,WMS-L00040,32,1,0,0,31,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00001,35,0,0,0,35,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00002,69,1,0,1,67,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00003,98,5,0,1,92,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00004,28,1,0,0,27,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00005,130,7,0,2,121,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00006,116,4,0,1,111,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00007,136,3,1,2,130,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00008,161,9,2,3,147,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00009,225,6,2,4,213,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00010,139,10,1,0,128,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00011,48,3,0,0,45,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00012,132,6,0,0,126,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00013,69,2,0,1,66,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00014,37,2,0,0,35,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00015,96,4,0,0,92,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00016,31,1,0,0,30,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00017,79,2,0,1,76,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00018,74,5,1,0,68,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00019,98,3,0,1,94,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00020,52,2,0,0,50,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00021,92,5,0,0,87,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00022,86,2,0,0,84,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00023,136,9,0,2,125,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00024,75,1,0,0,74,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00025,60,2,0,0,58,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00026,69,2,0,0,67,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00027,169,7,0,3,159,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00028,137,8,0,0,129,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00029,47,0,0,0,47,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00030,33,1,0,0,32,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00031,0,0,0,0,0,1
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00032,97,3,0,2,92,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00033,28,1,0,0,27,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00034,84,5,0,0,79,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00035,5,0,0,0,5,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00036,11,0,0,0,11,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00037,9,0,0,0,9,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00038,13,0,0,0,13,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00039,55,1,0,0,54,0
2025-02-03 08:00:00,MFC_GANGNAM,WMS-L00040,28,1,0,0,27,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00001,131,5,1,1,124,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00002,56,2,0,0,54,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00003,187,14,1,3,169,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00004,23,0,0,0,23,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00005,159,11,1,0,147,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00006,249,9,1,5,234,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00007,172,12,1,0,159,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00008,219,4,0,3,212,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00009,283,4,4,6,269,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00010,36,1,0,0,35,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00011,82,1,0,0,81,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00012,213,2,2,2,207,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00013,95,7,1,0,87,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00014,21,1,0,0,20,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00015,265,17,1,3,244,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00016,54,1,0,1,52,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00017,161,7,1,2,151,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00018,73,2,0,0,71,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00019,95,5,0,2,88,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00020,45,0,0,1,44,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00021,113,3,0,2,108,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00022,112,4,1,2,105,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00023,163,10,2,2,149,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00024,96,1,0,1,94,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00025,112,7,0,2,103,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00026,31,0,0,0,31,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00027,195,4,1,1,189,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00028,183,2,2,1,178,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00029,66,4,0,0,62,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00030,82,2,1,0,79,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00031,156,2,0,3,151,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00032,65,0,0,0,65,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00033,69,1,0,0,68,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00034,81,3,1,0,77,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00035,3,0,0,0,3,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00036,0,0,0,0,0,1
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00037,3,0,0,0,3,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00038,81,3,1,1,76,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00039,107,3,0,2,102,0
2025-02-10 08:00:00,FC_DONGTAN,WMS-L00040,37,2,0,0,35,0
2025-02-10 08:00:00,FC_INCHEON,WMS-L00001,113,2,1,1,109,0
2025-02-10 08:00:00,FC_INCHEON,WMS-L00002,0,0,0,0,0,1
2025-02-10 08:00:00,FC_INCHEON,WMS-L00003,145,4,1,2,138,0
2025-02-10 08:00:00,FC_INCHEON,WMS-L00004,170,10,1,2,157,0
2025-02-10 08:00:00,FC_INCHEON,WMS-L00005,155,6,1,3,145,0
2025-02-10 08:00:00,FC_INCHEON,WMS-L00006,74,2,0,0,72,0
